EquationName,VariedVariable,DataFilePath,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.05_Spike.csv,5,0.001,0.5,3,19034,True,0.9843609897874592,NaN,0.9843609897874592
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.05_None.csv,5,0.001,0.5,3,8218,True,2.367220577226887,NaN,2.367220577226887
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.05_es3_ew0.075_Spike.csv,5,0.001,0.5,3,57106,True,1.9185644519808818,NaN,1.9185644519808818
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.075_Spike.csv,5,0.001,0.5,3,8740,True,0.13770507948292093,NaN,0.13770507948292093
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.125_Square.csv,5,0.001,0.5,3,9836,True,0.7096527281232946,NaN,0.7096527281232946
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.15_Normal.csv,5,0.001,0.5,3,10324,True,1.1854136357974823,NaN,1.1854136357974823
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.05_Normal.csv,5,0.001,0.5,3,9504,True,2.36945326296077,NaN,2.36945326296077
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.075_Square.csv,5,0.001,0.5,3,18747,True,1.4104549066511811,NaN,1.4104549066511811
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es1_ew0.1_None.csv,5,0.001,0.5,3,55809,True,1.5200202793952755,NaN,1.5200202793952755
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.15_None.csv,5,0.001,0.5,3,19332,True,0.8705788158274236,NaN,0.8705788158274236
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.05_Square.csv,5,0.001,0.5,3,21766,True,0.8954009863313444,NaN,0.8954009863313444
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.075_Square.csv,5,0.001,0.5,3,9257,True,0.22058953764075162,NaN,0.22058953764075162
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.1_Normal.csv,5,0.001,0.5,3,19324,True,0.8664547711837864,NaN,0.8664547711837864
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.15_None.csv,5,0.001,0.5,3,11526,True,0.47776751421254093,NaN,0.47776751421254093
Feynman56,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman56_s200_n0.01_es1_ew0.075_Normal.csv,5,0.001,0.5,3,82743,True,0.05910762481326983,NaN,0.05910762481326983
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.15_Spike.csv,5,0.001,0.5,3,9647,True,1.7371194160788117,NaN,1.7371194160788117
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.05_Spike.csv,5,0.001,0.5,3,7542,True,2.5742917540926924,NaN,2.5742917540926924
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.05_Square.csv,5,0.001,0.5,3,18477,True,1.281474800731831,NaN,1.281474800731831
Feynman56,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman56_s500_n0.01_es2_ew0.15_Normal.csv,5,0.001,0.5,3,86112,True,0.06134105504562365,NaN,0.06134105504562365
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es3_ew0.15_Spike.csv,5,0.001,0.5,3,61223,True,1.6362994556119672,NaN,1.6362994556119672
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es3_ew0.05_Normal.csv,5,0.001,0.5,3,61811,True,0.8330493543345616,NaN,0.8330493543345616
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.125_None.csv,5,0.001,0.5,3,9353,True,0.09701359649019617,NaN,0.09701359649019617
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s500_n0.1_es2_ew0.05_None.csv,5,0.001,0.5,3,44280,True,1.3768074906452914,NaN,1.3768074906452914
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.05_Square.csv,5,0.001,0.5,3,8669,True,2.8685770122923193,NaN,2.8685770122923193
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.15_Normal.csv,5,0.001,0.5,3,10875,True,0.47764431241374544,NaN,0.47764431241374544
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es2_ew0.15_None.csv,5,0.001,0.5,3,64187,True,0.7297224193085194,NaN,0.7297224193085194
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.15_Square.csv,5,0.001,0.5,3,10474,True,2.6466183310479194,NaN,2.6466183310479194
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.125_None.csv,5,0.001,0.5,3,18636,True,0.8488698615326614,NaN,0.8488698615326614
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es1_ew0.05_Normal.csv,5,0.001,0.5,3,54433,True,0.6036252904611684,NaN,0.6036252904611684
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.15_Normal.csv,5,0.001,0.5,3,17976,True,0.8705005724135398,NaN,0.8705005724135398
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.125_Normal.csv,5,0.001,0.5,3,8314,True,0.09706661354034082,NaN,0.09706661354034082
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.1_Spike.csv,5,0.001,0.5,3,18351,True,1.0629690035531627,NaN,1.0629690035531627
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.075_None.csv,5,0.001,0.5,3,19794,True,0.5482616005295379,NaN,0.5482616005295379
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.075_None.csv,5,0.001,0.5,3,7398,True,2.3230174206239713,NaN,2.3230174206239713
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.15_Spike.csv,5,0.001,0.5,3,8272,True,0.5437710934094412,NaN,0.5437710934094412
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.1_None.csv,5,0.001,0.5,3,7841,True,1.1079068852924672,NaN,1.1079068852924672
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.075_None.csv,5,0.001,0.5,3,17914,True,0.9046249608903864,NaN,0.9046249608903864
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.125_Spike.csv,5,0.001,0.5,3,9397,True,0.12192211054812678,NaN,0.12192211054812678
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.075_Normal.csv,5,0.001,0.5,3,7437,True,2.3244483944765038,NaN,2.3244483944765038
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.1_Normal.csv,5,0.001,0.5,3,10250,True,1.108145368828393,NaN,1.108145368828393
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.15_Square.csv,5,0.001,0.5,3,11536,True,0.6635999336413041,NaN,0.6635999336413041
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.05_es3_ew0.075_Square.csv,5,0.001,0.5,3,46337,True,2.257860123538718,NaN,2.257860123538718
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.075_Spike.csv,5,0.001,0.5,3,8803,True,2.574380579562902,NaN,2.574380579562902
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.125_Square.csv,5,0.001,0.5,3,11169,True,0.20711128768845566,NaN,0.20711128768845566
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.15_Spike.csv,5,0.001,0.5,3,24722,True,1.2221427976763182,NaN,1.2221427976763182
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.125_Normal.csv,5,0.001,0.5,3,26868,True,0.8489216157696136,NaN,0.8489216157696136
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.1_Square.csv,5,0.001,0.5,3,24824,True,1.5260716006921804,NaN,1.5260716006921804
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.1_Spike.csv,5,0.001,0.5,3,10875,True,1.4045167173355946,NaN,1.4045167173355946
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.1_None.csv,5,0.001,0.5,3,10753,True,0.4426858200528545,NaN,0.4426858200528545
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.15_Normal.csv,5,0.001,0.5,3,21214,True,0.8367610294382596,NaN,0.8367610294382596
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.075_Normal.csv,5,0.001,0.5,3,25257,True,0.5484575253809298,NaN,0.5484575253809298
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.075_Square.csv,5,0.001,0.5,3,8220,True,2.932342096113644,NaN,2.932342096113644
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.15_None.csv,5,0.001,0.5,3,8453,True,0.0986069569119293,NaN,0.0986069569119293
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es1_ew0.1_Square.csv,5,0.001,0.5,3,10306,True,1.9413398084743452,NaN,1.9413398084743452
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.125_None.csv,5,0.001,0.5,3,9507,True,2.335357043611191,NaN,2.335357043611191
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es1_ew0.1_Normal.csv,5,0.001,0.5,3,56627,True,1.5206815879534383,NaN,1.5206815879534383
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.15_Normal.csv,5,0.001,0.5,3,8978,True,0.09866758192925558,NaN,0.09866758192925558
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.1_Normal.csv,5,0.001,0.5,3,13428,True,0.44259436192980367,NaN,0.44259436192980367
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s500_n0.1_es2_ew0.05_Normal.csv,5,0.001,0.5,3,52935,True,1.377017973545683,NaN,1.377017973545683
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.15_Square.csv,5,0.001,0.5,3,20558,True,1.676446458930244,NaN,1.676446458930244
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.125_Spike.csv,5,0.001,0.5,3,21292,True,1.0614811621202256,NaN,1.0614811621202256
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.125_Normal.csv,5,0.001,0.5,3,9376,True,2.334654712792186,NaN,2.334654712792186
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.05_None.csv,5,0.001,0.5,3,21307,True,0.8487293187451577,NaN,0.8487293187451577
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.15_Spike.csv,5,0.001,0.5,3,9002,True,0.1346880772069917,NaN,0.1346880772069917
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.05_None.csv,5,0.001,0.5,3,11378,True,1.199028959437025,NaN,1.199028959437025
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.15_Spike.csv,5,0.001,0.5,3,21035,True,1.010575067496955,NaN,1.010575067496955
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.1_Spike.csv,5,0.001,0.5,3,9766,True,0.5075288740466836,NaN,0.5075288740466836
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.075_Spike.csv,5,0.001,0.5,3,23925,True,0.6791856801634104,NaN,0.6791856801634104
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es3_ew0.15_Square.csv,5,0.001,0.5,3,62276,True,2.088512707814828,NaN,2.088512707814828
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.125_Spike.csv,5,0.001,0.5,3,8233,True,2.472111609837237,NaN,2.472111609837237
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es3_ew0.05_Spike.csv,5,0.001,0.5,3,66267,True,0.9154105554401045,NaN,0.9154105554401045
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.15_Square.csv,5,0.001,0.5,3,9799,True,0.22850688596319468,NaN,0.22850688596319468
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.05_Normal.csv,5,0.001,0.5,3,10702,True,1.198267895033834,NaN,1.198267895033834
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es1_ew0.05_Spike.csv,5,0.001,0.5,3,61305,True,0.7236279762026956,NaN,0.7236279762026956
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.1_es3_ew0.1_Square.csv,5,0.001,0.5,3,11407,True,0.581282471906459,NaN,0.581282471906459
Feynman56,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman56_s200_n0.01_es1_ew0.075_Spike.csv,5,0.001,0.5,3,76502,True,0.07601242210149943,NaN,0.07601242210149943
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es2_ew0.15_Normal.csv,5,0.001,0.5,3,65632,True,0.730295909818947,NaN,0.730295909818947
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.125_Square.csv,5,0.001,0.5,3,8223,True,3.008833851199121,NaN,3.008833851199121
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.1_None.csv,5,0.001,0.5,3,19234,True,0.8716454337627969,NaN,0.8716454337627969
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.1_None.csv,5,0.001,0.5,3,8421,True,0.08808154329719578,NaN,0.08808154329719578
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.125_Square.csv,5,0.001,0.5,3,20132,True,1.6007278022559104,NaN,1.6007278022559104
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.05_Spike.csv,5,0.001,0.5,3,8864,True,1.4064905324232109,NaN,1.4064905324232109
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.05_Normal.csv,5,0.001,0.5,3,20350,True,0.8487001062636284,NaN,0.8487001062636284
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.05_es3_ew0.125_None.csv,5,0.001,0.5,3,52065,True,0.9843381072635868,NaN,0.9843381072635868
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.05_None.csv,5,0.001,0.5,3,6910,True,0.16326665718764544,NaN,0.16326665718764544
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.15_Square.csv,5,0.001,0.5,3,21087,True,1.5112849323511852,NaN,1.5112849323511852
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.15_None.csv,5,0.001,0.5,3,7096,True,2.3362305884288403,NaN,2.3362305884288403
Feynman56,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman56_s500_n0.01_es2_ew0.15_Spike.csv,5,0.001,0.5,3,82130,True,0.08567355143685455,NaN,0.08567355143685455
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.075_Square.csv,5,0.001,0.5,3,21922,True,0.8507292363754223,NaN,0.8507292363754223
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.1_Normal.csv,5,0.001,0.5,3,8154,True,0.0883346732563722,NaN,0.0883346732563722
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.05_Square.csv,5,0.001,0.5,3,8188,True,1.8507914638620686,NaN,1.8507914638620686
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.05_Normal.csv,5,0.001,0.5,3,7097,True,0.16331042714200283,NaN,0.16331042714200283
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.15_Normal.csv,5,0.001,0.5,3,7329,True,2.3357577796435365,NaN,2.3357577796435365
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s500_n0.1_es2_ew0.05_Spike.csv,5,0.001,0.5,3,38063,True,1.4734841745218132,NaN,1.4734841745218132
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.05_Spike.csv,5,0.001,0.5,3,9658,True,0.24657398246402426,NaN,0.24657398246402426
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.1_Spike.csv,5,0.001,0.5,3,10957,True,0.13441877537473731,NaN,0.13441877537473731
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.1_Normal.csv,5,0.001,0.5,3,21107,True,0.871331111473963,NaN,0.871331111473963
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.075_None.csv,5,0.001,0.5,3,11798,True,1.1746061242841892,NaN,1.1746061242841892
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.15_Spike.csv,5,0.001,0.5,3,10254,True,2.6097797233514504,NaN,2.6097797233514504
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.15_None.csv,5,0.001,0.5,3,21626,True,0.8562539575822752,NaN,0.8562539575822752
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es1_ew0.1_Spike.csv,5,0.001,0.5,3,51902,True,1.7918045494262917,NaN,1.7918045494262917
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.1_None.csv,5,0.001,0.5,3,23147,True,0.8440079981936568,NaN,0.8440079981936568
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.05_Square.csv,5,0.001,0.5,3,8725,True,0.351690226920406,NaN,0.351690226920406
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.05_Spike.csv,5,0.001,0.5,3,27240,True,0.9559615121090219,NaN,0.9559615121090219
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es1_ew0.1_Square.csv,5,0.001,0.5,3,9722,True,0.21384692748749584,NaN,0.21384692748749584
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.15_Square.csv,5,0.001,0.5,3,9179,True,3.169138900228255,NaN,3.169138900228255
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.075_Normal.csv,5,0.001,0.5,3,9794,True,1.1736859405301008,NaN,1.1736859405301008
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.125_None.csv,5,0.001,0.5,3,24470,True,0.6320228611716623,NaN,0.6320228611716623
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.075_None.csv,5,0.001,0.5,3,8855,True,0.15139853099276407,NaN,0.15139853099276407
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es3_ew0.1_None.csv,5,0.001,0.5,3,50722,True,1.253649390390524,NaN,1.253649390390524
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es2_ew0.05_None.csv,5,0.001,0.5,3,8676,True,0.1047381652236546,NaN,0.1047381652236546
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es0.5_ew0.1_Spike.csv,5,0.001,0.5,3,20567,True,1.0862863148110997,NaN,1.0862863148110997
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.1_None.csv,5,0.001,0.5,3,9490,True,2.3940204382638486,NaN,2.3940204382638486
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1.5_ew0.15_Normal.csv,5,0.001,0.5,3,20048,True,0.8561898297596549,NaN,0.8561898297596549
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.075_Spike.csv,5,0.001,0.5,3,11404,True,1.3268045239684783,NaN,1.3268045239684783
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.075_Normal.csv,5,0.001,0.5,3,8757,True,0.1515021798181476,NaN,0.1515021798181476
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es2_ew0.05_Normal.csv,5,0.001,0.5,3,8128,True,0.10457219549591404,NaN,0.10457219549591404
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.1_Normal.csv,5,0.001,0.5,3,20893,True,0.8439808574817953,NaN,0.8439808574817953
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es3_ew0.05_Square.csv,5,0.001,0.5,3,55979,True,1.1490596335515177,NaN,1.1490596335515177
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.1_Normal.csv,5,0.001,0.5,3,9271,True,2.3948725619088487,NaN,2.3948725619088487
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s500_n0.02_es1_ew0.05_Square.csv,5,0.001,0.5,3,21900,True,1.2091694707460559,NaN,1.2091694707460559
Feynman33,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman33_s200_n0.03_es1_ew0.05_Square.csv,5,0.001,0.5,3,58353,True,0.9276355256808112,NaN,0.9276355256808112
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s200_n0.03_es2_ew0.075_Square.csv,5,0.001,0.5,3,10511,True,1.7268859724700127,NaN,1.7268859724700127
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es0.5_ew0.075_Spike.csv,5,0.001,0.5,3,7908,True,0.24969131570035621,NaN,0.24969131570035621
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.01_es3_ew0.125_Normal.csv,5,0.001,0.5,3,22624,True,0.6322373436286858,NaN,0.6322373436286858
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.02_es2_ew0.05_Spike.csv,5,0.001,0.5,3,8758,True,0.12702936964882447,NaN,0.12702936964882447
Feynman91,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman91_s500_n0.1_es3_ew0.1_Spike.csv,5,0.001,0.5,3,8276,True,2.6531765690827926,NaN,2.6531765690827926
