n,alpha,target,target_with_noise,equation_name,varied_variable_name
0.7904666498181296,0.0,1.0,1.0,Feynman65,n
0.8097593746960894,0.0,1.0,1.0,Feynman65,n
0.5278165318433999,0.0,1.0,1.0,Feynman65,n
0.705913596412395,0.0,1.0,1.0,Feynman65,n
0.7010658597528084,0.0,1.0,1.0,Feynman65,n
0.4673843074094326,0.0,1.0,1.0,Feynman65,n
0.525828332076797,0.0,1.0,1.0,Feynman65,n
0.8494698490356145,0.0,1.0,1.0,Feynman65,n
0.30729534967766203,0.0,1.0,1.0,Feynman65,n
0.2714844232442273,0.0,1.0,1.0,Feynman65,n
0.47548354490528044,0.0,1.0,1.0,Feynman65,n
0.14806552791391092,0.0,1.0,1.0,Feynman65,n
0.23859255709544014,0.0,1.0,1.0,Feynman65,n
0.9280933781393402,0.0,1.0,1.0,Feynman65,n
0.6514332813108918,0.0,1.0,1.0,Feynman65,n
0.24193407543084056,0.0,1.0,1.0,Feynman65,n
0.8356535915818104,0.0,1.0,1.0,Feynman65,n
0.5407487371181399,0.0,1.0,1.0,Feynman65,n
0.11395239963161063,0.0,1.0,1.0,Feynman65,n
0.4122939668591191,0.0,1.0,1.0,Feynman65,n
0.3418801674248789,0.0,1.0,1.0,Feynman65,n
0.6298946067995053,0.0,1.0,1.0,Feynman65,n
0.3889350221388851,0.0,1.0,1.0,Feynman65,n
0.4294791160874699,0.0,1.0,1.0,Feynman65,n
0.8827987377804688,0.0,1.0,1.0,Feynman65,n
0.7635175667290628,0.0,1.0,1.0,Feynman65,n
0.8356513461614395,0.0,1.0,1.0,Feynman65,n
0.3972394868991894,0.0,1.0,1.0,Feynman65,n
0.8484956770697203,0.0,1.0,1.0,Feynman65,n
0.2469963792162143,0.0,1.0,1.0,Feynman65,n
0.9356552775081475,0.0,1.0,1.0,Feynman65,n
0.6863922324746562,0.0,1.0,1.0,Feynman65,n
0.3865053255831087,0.0,1.0,1.0,Feynman65,n
0.07075532139326668,0.0,1.0,1.0,Feynman65,n
0.9456224189218628,0.0,1.0,1.0,Feynman65,n
0.833086472631953,0.0,1.0,1.0,Feynman65,n
0.8214779214676814,0.0,1.0,1.0,Feynman65,n
0.9133305141663582,0.0,1.0,1.0,Feynman65,n
0.3251809161836654,0.0,1.0,1.0,Feynman65,n
0.7355671087047803,0.0,1.0,1.0,Feynman65,n
0.5077645162922028,0.0,1.0,1.0,Feynman65,n
0.5149458004331439,0.0,1.0,1.0,Feynman65,n
0.3151831272973341,0.0,1.0,1.0,Feynman65,n
0.8440979958626812,0.0,1.0,1.0,Feynman65,n
0.6092409384692581,0.0,1.0,1.0,Feynman65,n
0.7260590638283645,0.0,1.0,1.0,Feynman65,n
0.08280958194055432,0.0,1.0,1.0,Feynman65,n
0.6431194142390962,0.0,1.0,1.0,Feynman65,n
0.11955166071464796,0.0,1.0,1.0,Feynman65,n
0.7070623219688631,0.0,1.0,1.0,Feynman65,n
0.17427492222976715,0.0,1.0,1.0,Feynman65,n
0.0039007768664467424,0.0,1.0,1.0,Feynman65,n
0.9486046671908372,0.0,1.0,1.0,Feynman65,n
0.15179796551405544,0.0,1.0,1.0,Feynman65,n
0.9046561767975785,0.0,1.0,1.0,Feynman65,n
0.8915402998695902,0.0,1.0,1.0,Feynman65,n
0.46682625201438466,0.0,1.0,1.0,Feynman65,n
0.4689877212219976,0.0,1.0,1.0,Feynman65,n
0.9872213432391531,0.0,1.0,1.0,Feynman65,n
0.9144456453356719,0.0,1.0,1.0,Feynman65,n
0.4702826814380223,0.0,1.0,1.0,Feynman65,n
0.7312497911836651,0.0,1.0,1.0,Feynman65,n
0.8113948990818051,0.0,1.0,1.0,Feynman65,n
0.12278054334778388,0.0,1.0,1.0,Feynman65,n
0.5374975214631971,0.0,1.0,1.0,Feynman65,n
0.5505633366648757,0.0,1.0,1.0,Feynman65,n
0.49639377569047616,0.0,1.0,1.0,Feynman65,n
0.37128121370515776,0.0,1.0,1.0,Feynman65,n
0.11071473572336832,0.0,1.0,1.0,Feynman65,n
0.6549925788771014,0.0,1.0,1.0,Feynman65,n
0.6856155635009005,0.0,1.0,1.0,Feynman65,n
0.04678284842621139,0.0,1.0,1.0,Feynman65,n
0.012586663734653891,0.0,1.0,1.0,Feynman65,n
0.4761632616769441,0.0,1.0,1.0,Feynman65,n
0.7696975778557041,0.0,1.0,1.0,Feynman65,n
0.24619916692571409,0.0,1.0,1.0,Feynman65,n
0.9866369528560718,0.0,1.0,1.0,Feynman65,n
0.7068520528391404,0.0,1.0,1.0,Feynman65,n
0.9692870948915068,0.0,1.0,1.0,Feynman65,n
0.6789391156304031,0.0,1.0,1.0,Feynman65,n
0.6414547435174518,0.0,1.0,1.0,Feynman65,n
0.5468103220229847,0.0,1.0,1.0,Feynman65,n
0.3340938233485904,0.0,1.0,1.0,Feynman65,n
0.004729516717843829,0.0,1.0,1.0,Feynman65,n
0.632941904615411,0.0,1.0,1.0,Feynman65,n
0.05192334415402422,0.0,1.0,1.0,Feynman65,n
0.4405142600369435,0.0,1.0,1.0,Feynman65,n
0.29787019509553037,0.0,1.0,1.0,Feynman65,n
0.8831613330974611,0.0,1.0,1.0,Feynman65,n
0.25426622369196816,0.0,1.0,1.0,Feynman65,n
0.47743468068927175,0.0,1.0,1.0,Feynman65,n
0.5186308881803543,0.0,1.0,1.0,Feynman65,n
0.614382998337764,0.0,1.0,1.0,Feynman65,n
0.4900951790222985,0.0,1.0,1.0,Feynman65,n
0.8810313735222148,0.0,1.0,1.0,Feynman65,n
0.3352234800967744,0.0,1.0,1.0,Feynman65,n
0.36526612177522233,0.0,1.0,1.0,Feynman65,n
0.30735454685779184,0.0,1.0,1.0,Feynman65,n
0.4237236399035883,0.0,1.0,1.0,Feynman65,n
0.22130266466539628,0.0,1.0,1.0,Feynman65,n
0.75365323107639,0.0,1.0,1.0,Feynman65,n
0.6711991501069763,0.0,1.0,1.0,Feynman65,n
0.452808911241423,0.0,1.0,1.0,Feynman65,n
0.07551944880341854,0.0,1.0,1.0,Feynman65,n
0.9540292493853623,0.0,1.0,1.0,Feynman65,n
0.7810343874951938,0.0,1.0,1.0,Feynman65,n
0.9069968287024451,0.0,1.0,1.0,Feynman65,n
0.6830546245586533,0.0,1.0,1.0,Feynman65,n
0.5452049313991095,0.0,1.0,1.0,Feynman65,n
0.688533570866011,0.0,1.0,1.0,Feynman65,n
0.9921496849192452,0.0,1.0,1.0,Feynman65,n
0.4487067232447297,0.0,1.0,1.0,Feynman65,n
0.025440162240237596,0.0,1.0,1.0,Feynman65,n
0.5911967381526635,0.0,1.0,1.0,Feynman65,n
0.9766604707490408,0.0,1.0,1.0,Feynman65,n
0.13784373093497182,0.0,1.0,1.0,Feynman65,n
0.28292998208732645,0.0,1.0,1.0,Feynman65,n
0.7100120504688101,0.0,1.0,1.0,Feynman65,n
0.4445087821050554,0.0,1.0,1.0,Feynman65,n
0.27591835891099514,0.0,1.0,1.0,Feynman65,n
0.6241795814942882,0.0,1.0,1.0,Feynman65,n
0.928173979432632,0.0,1.0,1.0,Feynman65,n
0.9279723078962169,0.0,1.0,1.0,Feynman65,n
0.011416139718365081,0.0,1.0,1.0,Feynman65,n
0.8553021137475683,0.0,1.0,1.0,Feynman65,n
0.6970914851607697,0.0,1.0,1.0,Feynman65,n
0.6475541581826073,0.0,1.0,1.0,Feynman65,n
0.08657391307180906,0.0,1.0,1.0,Feynman65,n
0.9502028853971888,0.0,1.0,1.0,Feynman65,n
0.13837690666126312,0.0,1.0,1.0,Feynman65,n
0.9993095534448586,0.0,1.0,1.0,Feynman65,n
0.6672972673343954,0.0,1.0,1.0,Feynman65,n
0.004741206791584518,0.0,1.0,1.0,Feynman65,n
0.6757218153840339,0.0,1.0,1.0,Feynman65,n
0.9402932480630259,0.0,1.0,1.0,Feynman65,n
0.9737602552173524,0.0,1.0,1.0,Feynman65,n
0.2681508668954049,0.0,1.0,1.0,Feynman65,n
0.8627812472989109,0.0,1.0,1.0,Feynman65,n
0.9572692019279891,0.0,1.0,1.0,Feynman65,n
0.3571228610215378,0.0,1.0,1.0,Feynman65,n
0.6246865553287394,0.0,1.0,1.0,Feynman65,n
0.6588171428350061,0.0,1.0,1.0,Feynman65,n
0.4651684704614282,0.0,1.0,1.0,Feynman65,n
0.8272941414806163,0.0,1.0,1.0,Feynman65,n
0.8558063783805674,0.0,1.0,1.0,Feynman65,n
0.6514187126017144,0.0,1.0,1.0,Feynman65,n
0.31844486448808007,0.0,1.0,1.0,Feynman65,n
0.5998418963533306,0.0,1.0,1.0,Feynman65,n
0.8024849826326071,0.0,1.0,1.0,Feynman65,n
0.5302585724201726,0.0,1.0,1.0,Feynman65,n
0.05325740690110736,0.0,1.0,1.0,Feynman65,n
0.9417621538506521,0.0,1.0,1.0,Feynman65,n
0.2336464224597845,0.0,1.0,1.0,Feynman65,n
0.8965217323399416,0.0,1.0,1.0,Feynman65,n
0.9435770315704737,0.0,1.0,1.0,Feynman65,n
0.001357029761824946,0.0,1.0,1.0,Feynman65,n
0.6181813880731025,0.0,1.0,1.0,Feynman65,n
0.6069812283414346,0.0,1.0,1.0,Feynman65,n
0.8021681174213335,0.0,1.0,1.0,Feynman65,n
0.2695975210188877,0.0,1.0,1.0,Feynman65,n
0.29712499235493106,0.0,1.0,1.0,Feynman65,n
0.3897088045026146,0.0,1.0,1.0,Feynman65,n
0.8675950043522472,0.0,1.0,1.0,Feynman65,n
0.3889282733755798,0.0,1.0,1.0,Feynman65,n
0.5545825507420817,0.0,1.0,1.0,Feynman65,n
0.9489764070441569,0.0,1.0,1.0,Feynman65,n
0.14839011325082507,0.0,1.0,1.0,Feynman65,n
0.0522839229491483,0.0,1.0,1.0,Feynman65,n
0.5180262128475756,0.0,1.0,1.0,Feynman65,n
0.5200095569810519,0.0,1.0,1.0,Feynman65,n
0.5664609298096345,0.0,1.0,1.0,Feynman65,n
0.03013555673048962,0.0,1.0,1.0,Feynman65,n
0.19153569085109035,0.0,1.0,1.0,Feynman65,n
0.5773079018277943,0.0,1.0,1.0,Feynman65,n
0.5174399056984591,0.0,1.0,1.0,Feynman65,n
0.9149590820462535,0.0,1.0,1.0,Feynman65,n
0.6337406383876522,0.0,1.0,1.0,Feynman65,n
0.7546545006629726,0.0,1.0,1.0,Feynman65,n
0.880601825825582,0.0,1.0,1.0,Feynman65,n
0.5757018656957513,0.0,1.0,1.0,Feynman65,n
0.2077533007540462,0.0,1.0,1.0,Feynman65,n
0.8864284929191014,0.0,1.0,1.0,Feynman65,n
0.8218805821266151,0.0,1.0,1.0,Feynman65,n
0.18148669840053333,0.0,1.0,1.0,Feynman65,n
0.3951404552903375,0.0,1.0,1.0,Feynman65,n
0.1640671451096637,0.0,1.0,1.0,Feynman65,n
0.21687804507811514,0.0,1.0,1.0,Feynman65,n
0.8619695714107618,0.0,1.0,1.0,Feynman65,n
0.09148934157668343,0.0,1.0,1.0,Feynman65,n
0.622376993761572,0.0,1.0,1.0,Feynman65,n
0.5285825231483049,0.0,1.0,1.0,Feynman65,n
0.9486653111757307,0.0,1.0,1.0,Feynman65,n
0.5755559797330152,0.0,1.0,1.0,Feynman65,n
0.5964308062541822,0.0,1.0,1.0,Feynman65,n
0.29829462438414645,0.0,1.0,1.0,Feynman65,n
0.6810815320459832,0.0,1.0,1.0,Feynman65,n
0.023896903668965908,0.0,1.0,1.0,Feynman65,n
0.7047840534916899,0.0,1.0,1.0,Feynman65,n
0.5621913073287766,0.0,1.0,1.0,Feynman65,n
0.5226737938169425,0.0,1.0,1.0,Feynman65,n
0.5847703170941789,0.0,1.0,1.0,Feynman65,n
0.9908247605704987,0.0,1.0,1.0,Feynman65,n
0.36675978281388577,0.0,1.0,1.0,Feynman65,n
0.17386884837773886,0.0,1.0,1.0,Feynman65,n
0.9614445453156922,0.0,1.0,1.0,Feynman65,n
0.45142718522606107,0.0,1.0,1.0,Feynman65,n
0.5530621801267477,0.0,1.0,1.0,Feynman65,n
0.2868335119613753,0.0,1.0,1.0,Feynman65,n
0.9014295466666169,0.0,1.0,1.0,Feynman65,n
0.23523852633521602,0.0,1.0,1.0,Feynman65,n
0.7059057986611623,0.0,1.0,1.0,Feynman65,n
0.36553410702310674,0.0,1.0,1.0,Feynman65,n
0.29143356930506636,0.0,1.0,1.0,Feynman65,n
0.7742348804018259,0.0,1.0,1.0,Feynman65,n
0.011266193768114219,0.0,1.0,1.0,Feynman65,n
0.16933129699676075,0.0,1.0,1.0,Feynman65,n
0.6631318784648252,0.0,1.0,1.0,Feynman65,n
0.9717370822977224,0.0,1.0,1.0,Feynman65,n
0.04155613020648974,0.0,1.0,1.0,Feynman65,n
0.15811126522931163,0.0,1.0,1.0,Feynman65,n
0.9558148453505451,0.0,1.0,1.0,Feynman65,n
0.9818662693327148,0.0,1.0,1.0,Feynman65,n
0.9210835550675815,0.0,1.0,1.0,Feynman65,n
0.281991176837191,0.0,1.0,1.0,Feynman65,n
0.0968313197945031,0.0,1.0,1.0,Feynman65,n
0.9679945205214233,0.0,1.0,1.0,Feynman65,n
0.3191309046585883,0.0,1.0,1.0,Feynman65,n
0.2898030433279676,0.0,1.0,1.0,Feynman65,n
0.449779662732226,0.0,1.0,1.0,Feynman65,n
0.5387809651358605,0.0,1.0,1.0,Feynman65,n
0.972103589676727,0.0,1.0,1.0,Feynman65,n
0.17197308164669,0.0,1.0,1.0,Feynman65,n
0.12533435070832166,0.0,1.0,1.0,Feynman65,n
0.613799725158061,0.0,1.0,1.0,Feynman65,n
0.22863434965187024,0.0,1.0,1.0,Feynman65,n
0.24407948049421035,0.0,1.0,1.0,Feynman65,n
0.8258518205873382,0.0,1.0,1.0,Feynman65,n
0.12072388323679695,0.0,1.0,1.0,Feynman65,n
0.7421113686340437,0.0,1.0,1.0,Feynman65,n
0.948340445742783,0.0,1.0,1.0,Feynman65,n
0.7660702814849644,0.0,1.0,1.0,Feynman65,n
0.7919688128302756,0.0,1.0,1.0,Feynman65,n
0.08007896132519277,0.0,1.0,1.0,Feynman65,n
0.029169022712226655,0.0,1.0,1.0,Feynman65,n
0.1782172377295259,0.0,1.0,1.0,Feynman65,n
0.27404114534435275,0.0,1.0,1.0,Feynman65,n
0.9531155058339816,0.0,1.0,1.0,Feynman65,n
0.5591529875851383,0.0,1.0,1.0,Feynman65,n
0.7145205279945983,0.0,1.0,1.0,Feynman65,n
0.17182180750492393,0.0,1.0,1.0,Feynman65,n
0.6592733065514339,0.0,1.0,1.0,Feynman65,n
0.7747610249319624,0.0,1.0,1.0,Feynman65,n
0.7987340644048149,0.0,1.0,1.0,Feynman65,n
0.2554484366586378,0.0,1.0,1.0,Feynman65,n
0.4910417394395309,0.0,1.0,1.0,Feynman65,n
0.2659250920609618,0.0,1.0,1.0,Feynman65,n
0.6860783956565654,0.0,1.0,1.0,Feynman65,n
0.3938553954398949,0.0,1.0,1.0,Feynman65,n
0.09661197341767336,0.0,1.0,1.0,Feynman65,n
0.7993051096783348,0.0,1.0,1.0,Feynman65,n
0.7794232147222157,0.0,1.0,1.0,Feynman65,n
0.7579826597543813,0.0,1.0,1.0,Feynman65,n
0.2573063615146536,0.0,1.0,1.0,Feynman65,n
0.962439989960654,0.0,1.0,1.0,Feynman65,n
0.8446080318199081,0.0,1.0,1.0,Feynman65,n
0.7694944784073803,0.0,1.0,1.0,Feynman65,n
0.9919146470158314,0.0,1.0,1.0,Feynman65,n
0.17805247716957595,0.0,1.0,1.0,Feynman65,n
0.5598765080736186,0.0,1.0,1.0,Feynman65,n
0.3371966829461217,0.0,1.0,1.0,Feynman65,n
0.7925153463250317,0.0,1.0,1.0,Feynman65,n
0.3200886306001396,0.0,1.0,1.0,Feynman65,n
0.6582305441105635,0.0,1.0,1.0,Feynman65,n
0.7462520146501499,0.0,1.0,1.0,Feynman65,n
0.5635393474813395,0.0,1.0,1.0,Feynman65,n
0.3048414962548539,0.0,1.0,1.0,Feynman65,n
0.2292699193959754,0.0,1.0,1.0,Feynman65,n
0.9776098960379532,0.0,1.0,1.0,Feynman65,n
0.8900902191796403,0.0,1.0,1.0,Feynman65,n
0.5396056932944099,0.0,1.0,1.0,Feynman65,n
0.9708462823414937,0.0,1.0,1.0,Feynman65,n
0.7246065402910966,0.0,1.0,1.0,Feynman65,n
0.020890819415189554,0.0,1.0,1.0,Feynman65,n
0.44401037486490713,0.0,1.0,1.0,Feynman65,n
0.398134539531957,0.0,1.0,1.0,Feynman65,n
0.41094045380584887,0.0,1.0,1.0,Feynman65,n
0.7280610707327871,0.0,1.0,1.0,Feynman65,n
0.814029319015338,0.0,1.0,1.0,Feynman65,n
0.5265277319116493,0.0,1.0,1.0,Feynman65,n
0.6850989482674809,0.0,1.0,1.0,Feynman65,n
0.5508360719367423,0.0,1.0,1.0,Feynman65,n
0.7435598065160295,0.0,1.0,1.0,Feynman65,n
0.007649859640451506,0.0,1.0,1.0,Feynman65,n
0.20820892505679423,0.0,1.0,1.0,Feynman65,n
0.36762246082656924,0.0,1.0,1.0,Feynman65,n
0.7237610760696546,0.0,1.0,1.0,Feynman65,n
0.043286423067769864,0.0,1.0,1.0,Feynman65,n
0.4162290550594858,0.0,1.0,1.0,Feynman65,n
0.8134698754160258,0.0,1.0,1.0,Feynman65,n
0.9906439256280483,0.0,1.0,1.0,Feynman65,n
0.05352460411536275,0.0,1.0,1.0,Feynman65,n
0.6851719079298905,0.0,1.0,1.0,Feynman65,n
0.13103485511757684,0.0,1.0,1.0,Feynman65,n
0.10326237591747234,0.0,1.0,1.0,Feynman65,n
0.9218591739178522,0.0,1.0,1.0,Feynman65,n
0.4092986949383036,0.0,1.0,1.0,Feynman65,n
0.6509162261564194,0.0,1.0,1.0,Feynman65,n
0.6803354959999013,0.0,1.0,1.0,Feynman65,n
0.8873308996173975,0.0,1.0,1.0,Feynman65,n
0.2078084099281945,0.0,1.0,1.0,Feynman65,n
0.7926152639953985,0.0,1.0,1.0,Feynman65,n
0.07899577972609495,0.0,1.0,1.0,Feynman65,n
0.9367123218656822,0.0,1.0,1.0,Feynman65,n
0.8574374300832023,0.0,1.0,1.0,Feynman65,n
0.5658060403862313,0.0,1.0,1.0,Feynman65,n
0.1342068849010125,0.0,1.0,1.0,Feynman65,n
0.6175849706829355,0.0,1.0,1.0,Feynman65,n
0.327940085527232,0.0,1.0,1.0,Feynman65,n
0.6879120601541108,0.0,1.0,1.0,Feynman65,n
0.3095939528357804,0.0,1.0,1.0,Feynman65,n
0.5005851641261998,0.0,1.0,1.0,Feynman65,n
0.44355322599749714,0.0,1.0,1.0,Feynman65,n
0.18960412028394036,0.0,1.0,1.0,Feynman65,n
0.8969903329669251,0.0,1.0,1.0,Feynman65,n
0.8604788263661073,0.0,1.0,1.0,Feynman65,n
0.8539299649242844,0.0,1.0,1.0,Feynman65,n
0.34624477110836194,0.0,1.0,1.0,Feynman65,n
0.06584981569168469,0.0,1.0,1.0,Feynman65,n
0.7184101133518858,0.0,1.0,1.0,Feynman65,n
0.250622232742841,0.0,1.0,1.0,Feynman65,n
0.2957403540469916,0.0,1.0,1.0,Feynman65,n
0.12927825682275984,0.0,1.0,1.0,Feynman65,n
0.2212156151880268,0.0,1.0,1.0,Feynman65,n
0.15951713703478088,0.0,1.0,1.0,Feynman65,n
0.20584474052468504,0.0,1.0,1.0,Feynman65,n
0.6225332872604565,0.0,1.0,1.0,Feynman65,n
0.6861734254127805,0.0,1.0,1.0,Feynman65,n
0.6512569343312329,0.0,1.0,1.0,Feynman65,n
0.9036181243254243,0.0,1.0,1.0,Feynman65,n
0.28738295208706366,0.0,1.0,1.0,Feynman65,n
0.4491012891509055,0.0,1.0,1.0,Feynman65,n
0.2718156717940172,0.0,1.0,1.0,Feynman65,n
0.2969769081898057,0.0,1.0,1.0,Feynman65,n
0.8259038545080067,0.0,1.0,1.0,Feynman65,n
0.006665314494242347,0.0,1.0,1.0,Feynman65,n
0.5454849160969865,0.0,1.0,1.0,Feynman65,n
0.591017469973009,0.0,1.0,1.0,Feynman65,n
0.5024777122359918,0.0,1.0,1.0,Feynman65,n
0.7488669713084997,0.0,1.0,1.0,Feynman65,n
0.48475010372252014,0.0,1.0,1.0,Feynman65,n
0.9864807575085771,0.0,1.0,1.0,Feynman65,n
0.3365833192167773,0.0,1.0,1.0,Feynman65,n
0.5330958884070306,0.0,1.0,1.0,Feynman65,n
0.334352844786317,0.0,1.0,1.0,Feynman65,n
0.17313609791360385,0.0,1.0,1.0,Feynman65,n
0.5374678612026104,0.0,1.0,1.0,Feynman65,n
0.18043171976686123,0.0,1.0,1.0,Feynman65,n
0.20276676723134002,0.0,1.0,1.0,Feynman65,n
0.2953948735560171,0.0,1.0,1.0,Feynman65,n
0.8149508020185786,0.0,1.0,1.0,Feynman65,n
0.47682768555770383,0.0,1.0,1.0,Feynman65,n
0.5609879619217727,0.0,1.0,1.0,Feynman65,n
0.9698360659160237,0.0,1.0,1.0,Feynman65,n
0.9607256716538596,0.0,1.0,1.0,Feynman65,n
0.4288073878061278,0.0,1.0,1.0,Feynman65,n
0.78861476146895,0.0,1.0,1.0,Feynman65,n
0.29488552011861713,0.0,1.0,1.0,Feynman65,n
0.8126161599662292,0.0,1.0,1.0,Feynman65,n
0.9884412377690839,0.0,1.0,1.0,Feynman65,n
0.41399475157111365,0.0,1.0,1.0,Feynman65,n
0.2669577266413068,0.0,1.0,1.0,Feynman65,n
0.9040331984178389,0.0,1.0,1.0,Feynman65,n
0.5975767560594807,0.0,1.0,1.0,Feynman65,n
0.09844302929190551,0.0,1.0,1.0,Feynman65,n
0.3356421211375993,0.0,1.0,1.0,Feynman65,n
0.6408028166266073,0.0,1.0,1.0,Feynman65,n
0.16604811142882114,0.0,1.0,1.0,Feynman65,n
0.7930120739868024,0.0,1.0,1.0,Feynman65,n
0.34581034143302014,0.0,1.0,1.0,Feynman65,n
0.9358873829619143,0.0,1.0,1.0,Feynman65,n
0.9310468624967141,0.0,1.0,1.0,Feynman65,n
0.9808056421899475,0.0,1.0,1.0,Feynman65,n
0.2522510012573681,0.0,1.0,1.0,Feynman65,n
0.1444310774864621,0.0,1.0,1.0,Feynman65,n
0.33218224234142557,0.0,1.0,1.0,Feynman65,n
0.22942998150007332,0.0,1.0,1.0,Feynman65,n
0.593255295760015,0.0,1.0,1.0,Feynman65,n
0.07205970295910513,0.0,1.0,1.0,Feynman65,n
0.2570758923759262,0.0,1.0,1.0,Feynman65,n
0.6913523553185101,0.0,1.0,1.0,Feynman65,n
0.8090643995198553,0.0,1.0,1.0,Feynman65,n
0.7831907709888442,0.0,1.0,1.0,Feynman65,n
0.45496053236827605,0.0,1.0,1.0,Feynman65,n
0.08868490928878758,0.0,1.0,1.0,Feynman65,n
0.8263372039464091,0.0,1.0,1.0,Feynman65,n
0.637304660192926,0.0,1.0,1.0,Feynman65,n
0.6248636040528244,0.0,1.0,1.0,Feynman65,n
0.43939983535834715,0.0,1.0,1.0,Feynman65,n
0.3446843016643477,0.0,1.0,1.0,Feynman65,n
0.1933591220496792,0.0,1.0,1.0,Feynman65,n
0.93135949732929,0.0,1.0,1.0,Feynman65,n
0.46340914260710986,0.0,1.0,1.0,Feynman65,n
0.6066731177706493,0.0,1.0,1.0,Feynman65,n
0.7603762618741989,0.0,1.0,1.0,Feynman65,n
0.9012803153452678,0.0,1.0,1.0,Feynman65,n
0.4670964169735796,0.0,1.0,1.0,Feynman65,n
0.34260351400316214,0.0,1.0,1.0,Feynman65,n
0.011555003387098806,0.0,1.0,1.0,Feynman65,n
0.13887610988510368,0.0,1.0,1.0,Feynman65,n
0.2076041504741758,0.0,1.0,1.0,Feynman65,n
0.2609795534266812,0.0,1.0,1.0,Feynman65,n
0.20296204156629283,0.0,1.0,1.0,Feynman65,n
0.6982105990666048,0.0,1.0,1.0,Feynman65,n
0.5209655429644713,0.0,1.0,1.0,Feynman65,n
0.5909615821627711,0.0,1.0,1.0,Feynman65,n
0.6969111188797654,0.0,1.0,1.0,Feynman65,n
0.9759780083155618,0.0,1.0,1.0,Feynman65,n
0.6758924926958718,0.0,1.0,1.0,Feynman65,n
0.5921616983493802,0.0,1.0,1.0,Feynman65,n
0.8769759374575766,0.0,1.0,1.0,Feynman65,n
0.15882720172517517,0.0,1.0,1.0,Feynman65,n
0.12898239006175782,0.0,1.0,1.0,Feynman65,n
0.26934287996238104,0.0,1.0,1.0,Feynman65,n
0.1851741677127522,0.0,1.0,1.0,Feynman65,n
0.2102240164197583,0.0,1.0,1.0,Feynman65,n
0.5654075974911402,0.0,1.0,1.0,Feynman65,n
0.08646941885513926,0.0,1.0,1.0,Feynman65,n
0.5545591802487211,0.0,1.0,1.0,Feynman65,n
0.00469302807519445,0.0,1.0,1.0,Feynman65,n
0.544360650085664,0.0,1.0,1.0,Feynman65,n
0.8094623443553687,0.0,1.0,1.0,Feynman65,n
0.3795759707345704,0.0,1.0,1.0,Feynman65,n
0.17463956306119632,0.0,1.0,1.0,Feynman65,n
0.2534314947104801,0.0,1.0,1.0,Feynman65,n
0.9374955363194016,0.0,1.0,1.0,Feynman65,n
0.6591520523510855,0.0,1.0,1.0,Feynman65,n
0.6599541326599716,0.0,1.0,1.0,Feynman65,n
0.2776795458369641,0.0,1.0,1.0,Feynman65,n
0.3924238753766136,0.0,1.0,1.0,Feynman65,n
0.7165947937221795,0.0,1.0,1.0,Feynman65,n
0.8327422036881452,0.0,1.0,1.0,Feynman65,n
0.6928487865911299,0.0,1.0,1.0,Feynman65,n
0.7476784434115592,0.0,1.0,1.0,Feynman65,n
0.5798568053967313,0.0,1.0,1.0,Feynman65,n
0.034385042820997636,0.0,1.0,1.0,Feynman65,n
0.5507189898451302,0.0,1.0,1.0,Feynman65,n
0.47236477902992735,0.0,1.0,1.0,Feynman65,n
0.58546678663937,0.0,1.0,1.0,Feynman65,n
0.8526887602124722,0.0,1.0,1.0,Feynman65,n
0.1603977583743601,0.0,1.0,1.0,Feynman65,n
0.5953341558903834,0.0,1.0,1.0,Feynman65,n
0.8500484470067928,0.0,1.0,1.0,Feynman65,n
0.6294789588625451,0.0,1.0,1.0,Feynman65,n
0.24395861772737082,0.0,1.0,1.0,Feynman65,n
0.10159832619157216,0.0,1.0,1.0,Feynman65,n
0.749338303129597,0.0,1.0,1.0,Feynman65,n
0.6175092421535164,0.0,1.0,1.0,Feynman65,n
0.4134057393762084,0.0,1.0,1.0,Feynman65,n
0.9261948981129581,0.0,1.0,1.0,Feynman65,n
0.5711099874878394,0.0,1.0,1.0,Feynman65,n
0.11338168114851188,0.0,1.0,1.0,Feynman65,n
0.22770335790747798,0.0,1.0,1.0,Feynman65,n
0.14714522258479168,0.0,1.0,1.0,Feynman65,n
0.9286685178770757,0.0,1.0,1.0,Feynman65,n
0.8414615800364659,0.0,1.0,1.0,Feynman65,n
0.9373702617919691,0.0,1.0,1.0,Feynman65,n
0.9249722603348141,0.0,1.0,1.0,Feynman65,n
0.9522693951332285,0.0,1.0,1.0,Feynman65,n
0.7109708330113594,0.0,1.0,1.0,Feynman65,n
0.10364386726205566,0.0,1.0,1.0,Feynman65,n
0.7981545575925961,0.0,1.0,1.0,Feynman65,n
0.3396703538674489,0.0,1.0,1.0,Feynman65,n
0.4177086526535393,0.0,1.0,1.0,Feynman65,n
0.31302839316654785,0.0,1.0,1.0,Feynman65,n
0.7303553166533494,0.0,1.0,1.0,Feynman65,n
0.5461766240898989,0.0,1.0,1.0,Feynman65,n
0.10496094284349367,0.0,1.0,1.0,Feynman65,n
0.301218304962089,0.0,1.0,1.0,Feynman65,n
0.25197410788440744,0.0,1.0,1.0,Feynman65,n
0.4664496911301671,0.0,1.0,1.0,Feynman65,n
0.5332303610318521,0.0,1.0,1.0,Feynman65,n
0.5385303710398731,0.0,1.0,1.0,Feynman65,n
