,filename,equation_name,varied_variable_name,errorfunction,RMSE,ConstraintsViolated,DataSize,ErrorWidthPercentage,NoiseLevelPercentage,ErrorScaling
12255,Feynman56,Feynman56_epsilon_s100_n0.1_es0.5_ew0.15_Square,epsilon,s100,0.09378180739414013,True,100,0.15,0.1,0.5
12256,Feynman56,Feynman56_epsilon_s100_n0.1_es0.5_ew0.1_None,epsilon,s100,0.0722896879776382,False,100,0.1,0.1,0.5
12257,Feynman56,Feynman56_epsilon_s100_n0.1_es0.5_ew0.1_Normal,epsilon,s100,0.07386149991842034,True,100,0.1,0.1,0.5
12258,Feynman56,Feynman56_epsilon_s100_n0.1_es0.5_ew0.1_Spike,epsilon,s100,0.0745227634968289,True,100,0.1,0.1,0.5
12259,Feynman56,Feynman56_epsilon_s100_n0.1_es0.5_ew0.1_Square,epsilon,s100,0.07617800414313043,True,100,0.1,0.1,0.5
12260,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.05_None,epsilon,s100,0.06984412128039985,False,100,0.05,0.1,1.5
12261,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.05_Normal,epsilon,s100,0.08032423644189564,True,100,0.05,0.1,1.5
12262,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.05_Spike,epsilon,s100,0.08514078266710726,True,100,0.05,0.1,1.5
12263,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.05_Square,epsilon,s100,0.09933040336096935,True,100,0.05,0.1,1.5
12264,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.075_None,epsilon,s100,0.07937423080926047,False,100,0.075,0.1,1.5
12265,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.075_Normal,epsilon,s100,0.07278395905905088,True,100,0.075,0.1,1.5
12266,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.075_Spike,epsilon,s100,0.08195015267790072,True,100,0.075,0.1,1.5
12267,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.075_Square,epsilon,s100,0.0917989684787796,True,100,0.075,0.1,1.5
12268,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.125_None,epsilon,s100,0.06798615899996195,False,100,0.125,0.1,1.5
12269,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.125_Normal,epsilon,s100,0.07510203897104653,True,100,0.125,0.1,1.5
12270,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.125_Spike,epsilon,s100,0.08412233630406506,True,100,0.125,0.1,1.5
12271,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.125_Square,epsilon,s100,0.10628859280226542,True,100,0.125,0.1,1.5
12272,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.15_None,epsilon,s100,0.07104654565985088,False,100,0.15,0.1,1.5
12273,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.15_Normal,epsilon,s100,0.07283867167207833,True,100,0.15,0.1,1.5
12274,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.15_Spike,epsilon,s100,0.08759103887307128,True,100,0.15,0.1,1.5
12275,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.15_Square,epsilon,s100,0.11341480615623377,True,100,0.15,0.1,1.5
12276,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.1_None,epsilon,s100,0.07113689027092371,False,100,0.1,0.1,1.5
12277,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.1_Normal,epsilon,s100,0.0889327815946494,True,100,0.1,0.1,1.5
12278,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.1_Spike,epsilon,s100,0.09423222409464642,True,100,0.1,0.1,1.5
12279,Feynman56,Feynman56_epsilon_s100_n0.1_es1.5_ew0.1_Square,epsilon,s100,0.11814364439213297,True,100,0.1,0.1,1.5
12280,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.05_None,epsilon,s100,0.07894142953934044,False,100,0.05,0.1,1.0
12281,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.05_Normal,epsilon,s100,0.08207922275660488,True,100,0.05,0.1,1.0
12282,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.05_Spike,epsilon,s100,0.09111701287386048,True,100,0.05,0.1,1.0
12283,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.05_Square,epsilon,s100,0.09158107394938858,True,100,0.05,0.1,1.0
12284,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.075_None,epsilon,s100,0.06546056001434429,False,100,0.075,0.1,1.0
12285,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.075_Normal,epsilon,s100,0.06749873812160583,True,100,0.075,0.1,1.0
12286,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.075_Spike,epsilon,s100,0.06904637959653441,True,100,0.075,0.1,1.0
12287,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.075_Square,epsilon,s100,0.07897255354216043,True,100,0.075,0.1,1.0
12288,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.125_None,epsilon,s100,0.07127946559467432,False,100,0.125,0.1,1.0
12289,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.125_Normal,epsilon,s100,0.07790194447501407,True,100,0.125,0.1,1.0
12290,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.125_Spike,epsilon,s100,0.08371756628920927,True,100,0.125,0.1,1.0
12291,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.125_Square,epsilon,s100,0.09484557386443629,True,100,0.125,0.1,1.0
12292,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.15_None,epsilon,s100,0.08227190726005947,False,100,0.15,0.1,1.0
12293,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.15_Normal,epsilon,s100,0.08342650620887448,True,100,0.15,0.1,1.0
12294,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.15_Spike,epsilon,s100,0.08753260622542493,True,100,0.15,0.1,1.0
12295,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.15_Square,epsilon,s100,0.09965364718548372,True,100,0.15,0.1,1.0
12296,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.1_None,epsilon,s100,0.0780180473775451,False,100,0.1,0.1,1.0
12297,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.1_Normal,epsilon,s100,0.08354367963123123,True,100,0.1,0.1,1.0
12298,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.1_Spike,epsilon,s100,0.08671211493684194,True,100,0.1,0.1,1.0
12299,Feynman56,Feynman56_epsilon_s100_n0.1_es1_ew0.1_Square,epsilon,s100,0.09763885863044879,True,100,0.1,0.1,1.0
12300,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.05_None,epsilon,s50,0.022016154938001707,False,50,0.05,0.01,0.5
12301,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.05_Normal,epsilon,s50,0.031132047344288375,True,50,0.05,0.01,0.5
12302,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.05_Spike,epsilon,s50,0.028360634736430055,True,50,0.05,0.01,0.5
12303,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.05_Square,epsilon,s50,0.031132047344288375,True,50,0.05,0.01,0.5
12304,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.075_None,epsilon,s50,0.02941182227995609,False,50,0.075,0.01,0.5
12305,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.075_Normal,epsilon,s50,0.0371814488012562,True,50,0.075,0.01,0.5
12306,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.075_Spike,epsilon,s50,0.0371814488012562,True,50,0.075,0.01,0.5
12307,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.075_Square,epsilon,s50,0.04174529270222229,True,50,0.075,0.01,0.5
12308,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.125_None,epsilon,s50,0.023645742999323028,False,50,0.125,0.01,0.5
12309,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.125_Normal,epsilon,s50,0.03559566360563676,True,50,0.125,0.01,0.5
12310,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.125_Spike,epsilon,s50,0.033870188109931046,True,50,0.125,0.01,0.5
12311,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.125_Square,epsilon,s50,0.041948628807189775,True,50,0.125,0.01,0.5
12312,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.15_None,epsilon,s50,0.02736014309552799,False,50,0.15,0.01,0.5
12313,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.15_Normal,epsilon,s50,0.03421590095919701,True,50,0.15,0.01,0.5
12314,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.15_Spike,epsilon,s50,0.04345535447747669,True,50,0.15,0.01,0.5
12315,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.15_Square,epsilon,s50,0.04979125544533495,True,50,0.15,0.01,0.5
12316,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.1_None,epsilon,s50,0.023433204186695786,False,50,0.1,0.01,0.5
12317,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.1_Normal,epsilon,s50,0.02710070636960786,True,50,0.1,0.01,0.5
12318,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.1_Spike,epsilon,s50,0.0377934790120689,True,50,0.1,0.01,0.5
12319,Feynman56,Feynman56_epsilon_s50_n0.01_es0.5_ew0.1_Square,epsilon,s50,0.04128886734463133,True,50,0.1,0.01,0.5
12320,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.05_None,epsilon,s50,0.0250051560175961,False,50,0.05,0.01,1.5
12321,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.05_Normal,epsilon,s50,0.07532349450575186,True,50,0.05,0.01,1.5
12322,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.05_Spike,epsilon,s50,0.058084695301300095,True,50,0.05,0.01,1.5
12323,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.05_Square,epsilon,s50,0.07532349450575186,True,50,0.05,0.01,1.5
12324,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.075_None,epsilon,s50,0.02269572285505419,False,50,0.075,0.01,1.5
12325,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.075_Normal,epsilon,s50,0.059873459266898306,True,50,0.075,0.01,1.5
12326,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.075_Spike,epsilon,s50,0.059873459266898306,True,50,0.075,0.01,1.5
12327,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.075_Square,epsilon,s50,0.09422284684487146,True,50,0.075,0.01,1.5
12328,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.125_None,epsilon,s50,0.022014572212339784,False,50,0.125,0.01,1.5
12329,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.125_Normal,epsilon,s50,0.08052483091016034,True,50,0.125,0.01,1.5
12330,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.125_Spike,epsilon,s50,0.08515115093344269,True,50,0.125,0.01,1.5
12331,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.125_Square,epsilon,s50,0.1235194899676283,True,50,0.125,0.01,1.5
12332,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.15_None,epsilon,s50,0.01903618970585455,False,50,0.15,0.01,1.5
12333,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.15_Normal,epsilon,s50,0.05833762781122017,True,50,0.15,0.01,1.5
12334,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.15_Spike,epsilon,s50,0.0910395518984528,True,50,0.15,0.01,1.5
12335,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.15_Square,epsilon,s50,0.11664509499718959,True,50,0.15,0.01,1.5
12336,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.1_None,epsilon,s50,0.026055101239355016,False,50,0.1,0.01,1.5
12337,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.1_Normal,epsilon,s50,0.05368728771135356,True,50,0.1,0.01,1.5
12338,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.1_Spike,epsilon,s50,0.08458083637300128,True,50,0.1,0.01,1.5
12339,Feynman56,Feynman56_epsilon_s50_n0.01_es1.5_ew0.1_Square,epsilon,s50,0.10889531837414125,True,50,0.1,0.01,1.5
12340,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.05_None,epsilon,s50,0.02597233877606157,False,50,0.05,0.01,1.0
12341,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.05_Normal,epsilon,s50,0.060081700651315774,True,50,0.05,0.01,1.0
12342,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.05_Spike,epsilon,s50,0.045776100618573345,True,50,0.05,0.01,1.0
12343,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.05_Square,epsilon,s50,0.060081700651315774,True,50,0.05,0.01,1.0
12344,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.075_None,epsilon,s50,0.026215150430915997,False,50,0.075,0.01,1.0
12345,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.075_Normal,epsilon,s50,0.04190258162585906,True,50,0.075,0.01,1.0
12346,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.075_Spike,epsilon,s50,0.04190258162585906,True,50,0.075,0.01,1.0
12347,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.075_Square,epsilon,s50,0.06346005544086482,True,50,0.075,0.01,1.0
12348,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.125_None,epsilon,s50,0.02355607909342581,False,50,0.125,0.01,1.0
12349,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.125_Normal,epsilon,s50,0.053584628048660925,True,50,0.125,0.01,1.0
12350,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.125_Spike,epsilon,s50,0.05557898035517533,True,50,0.125,0.01,1.0
12351,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.125_Square,epsilon,s50,0.07610773188866114,True,50,0.125,0.01,1.0
12352,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.15_None,epsilon,s50,0.025625982494700415,False,50,0.15,0.01,1.0
12353,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.15_Normal,epsilon,s50,0.04974247281748609,True,50,0.15,0.01,1.0
12354,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.15_Spike,epsilon,s50,0.0731039428587341,True,50,0.15,0.01,1.0
12355,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.15_Square,epsilon,s50,0.09794760383661215,True,50,0.15,0.01,1.0
12356,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.1_None,epsilon,s50,0.025790324876009723,False,50,0.1,0.01,1.0
12357,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.1_Normal,epsilon,s50,0.049554089993338594,True,50,0.1,0.01,1.0
12358,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.1_Spike,epsilon,s50,0.068082391033998,True,50,0.1,0.01,1.0
12359,Feynman56,Feynman56_epsilon_s50_n0.01_es1_ew0.1_Square,epsilon,s50,0.08147077149177653,True,50,0.1,0.01,1.0
12360,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.05_None,epsilon,s50,0.028246241937501006,False,50,0.05,0.02,0.5
12361,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.05_Normal,epsilon,s50,0.03558599720679439,True,50,0.05,0.02,0.5
12362,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.05_Spike,epsilon,s50,0.03358256778156189,True,50,0.05,0.02,0.5
12363,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.05_Square,epsilon,s50,0.03558599720679439,True,50,0.05,0.02,0.5
12364,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.075_None,epsilon,s50,0.038725070052760276,False,50,0.075,0.02,0.5
12365,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.075_Normal,epsilon,s50,0.039164516030013266,True,50,0.075,0.02,0.5
12366,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.075_Spike,epsilon,s50,0.039164516030013266,True,50,0.075,0.02,0.5
12367,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.075_Square,epsilon,s50,0.041070298793086636,True,50,0.075,0.02,0.5
12368,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.125_None,epsilon,s50,0.041839453995557274,False,50,0.125,0.02,0.5
12369,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.125_Normal,epsilon,s50,0.051821001063066405,True,50,0.125,0.02,0.5
12370,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.125_Spike,epsilon,s50,0.049846655251396636,True,50,0.125,0.02,0.5
12371,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.125_Square,epsilon,s50,0.058853461430832865,True,50,0.125,0.02,0.5
12372,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.15_None,epsilon,s50,0.034011008569623656,False,50,0.15,0.02,0.5
12373,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.15_Normal,epsilon,s50,0.03719756138329235,True,50,0.15,0.02,0.5
12374,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.15_Spike,epsilon,s50,0.046100593068278066,True,50,0.15,0.02,0.5
12375,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.15_Square,epsilon,s50,0.0548872220167166,True,50,0.15,0.02,0.5
12376,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.1_None,epsilon,s50,0.03813398857714275,False,50,0.1,0.02,0.5
12377,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.1_Normal,epsilon,s50,0.04090556727292225,True,50,0.1,0.02,0.5
12378,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.1_Spike,epsilon,s50,0.0473500343014978,True,50,0.1,0.02,0.5
12379,Feynman56,Feynman56_epsilon_s50_n0.02_es0.5_ew0.1_Square,epsilon,s50,0.0507539288622296,True,50,0.1,0.02,0.5
12380,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.05_None,epsilon,s50,0.03751472341066274,False,50,0.05,0.02,1.5
12381,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.05_Normal,epsilon,s50,0.08513085936372665,True,50,0.05,0.02,1.5
12382,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.05_Spike,epsilon,s50,0.07006317175893864,True,50,0.05,0.02,1.5
12383,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.05_Square,epsilon,s50,0.08513085936372665,True,50,0.05,0.02,1.5
12384,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.075_None,epsilon,s50,0.025803545628308677,False,50,0.075,0.02,1.5
12385,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.075_Normal,epsilon,s50,0.05595772762598109,True,50,0.075,0.02,1.5
12386,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.075_Spike,epsilon,s50,0.05595772762598109,True,50,0.075,0.02,1.5
12387,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.075_Square,epsilon,s50,0.08653938811580636,True,50,0.075,0.02,1.5
12388,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.125_None,epsilon,s50,0.03410226765267739,False,50,0.125,0.02,1.5
12389,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.125_Normal,epsilon,s50,0.07980464915565669,True,50,0.125,0.02,1.5
12390,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.125_Spike,epsilon,s50,0.0844050913455021,True,50,0.125,0.02,1.5
12391,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.125_Square,epsilon,s50,0.12322224731740415,True,50,0.125,0.02,1.5
12392,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.15_None,epsilon,s50,0.03294072434212789,False,50,0.15,0.02,1.5
12393,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.15_Normal,epsilon,s50,0.07512724022651565,True,50,0.15,0.02,1.5
12394,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.15_Spike,epsilon,s50,0.110247624004312,True,50,0.15,0.02,1.5
12395,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.15_Square,epsilon,s50,0.14910035310538697,True,50,0.15,0.02,1.5
12396,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.1_None,epsilon,s50,0.032927687474950736,False,50,0.1,0.02,1.5
12397,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.1_Normal,epsilon,s50,0.06582518105672756,True,50,0.1,0.02,1.5
12398,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.1_Spike,epsilon,s50,0.10113038649282541,True,50,0.1,0.02,1.5
12399,Feynman56,Feynman56_epsilon_s50_n0.02_es1.5_ew0.1_Square,epsilon,s50,0.12019680375418984,True,50,0.1,0.02,1.5
12400,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.05_None,epsilon,s50,0.040431986765563324,False,50,0.05,0.02,1.0
12401,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.05_Normal,epsilon,s50,0.05712222942392983,True,50,0.05,0.02,1.0
12402,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.05_Spike,epsilon,s50,0.056993498335957925,True,50,0.05,0.02,1.0
12403,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.05_Square,epsilon,s50,0.05712222942392983,True,50,0.05,0.02,1.0
12404,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.075_None,epsilon,s50,0.04323774359724885,False,50,0.075,0.02,1.0
12405,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.075_Normal,epsilon,s50,0.05017465251946166,True,50,0.075,0.02,1.0
12406,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.075_Spike,epsilon,s50,0.05017465251946166,True,50,0.075,0.02,1.0
12407,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.075_Square,epsilon,s50,0.05591176359356985,True,50,0.075,0.02,1.0
12408,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.125_None,epsilon,s50,0.04115739741031321,False,50,0.125,0.02,1.0
12409,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.125_Normal,epsilon,s50,0.06392203724379086,True,50,0.125,0.02,1.0
12410,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.125_Spike,epsilon,s50,0.06288590546055026,True,50,0.125,0.02,1.0
12411,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.125_Square,epsilon,s50,0.0764348550146928,True,50,0.125,0.02,1.0
12412,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.15_None,epsilon,s50,0.032272551148277526,False,50,0.15,0.02,1.0
12413,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.15_Normal,epsilon,s50,0.04782244030992015,True,50,0.15,0.02,1.0
12414,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.15_Spike,epsilon,s50,0.071827193029816,True,50,0.15,0.02,1.0
12415,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.15_Square,epsilon,s50,0.08881614992037455,True,50,0.15,0.02,1.0
12416,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.1_None,epsilon,s50,0.0448287941022578,False,50,0.1,0.02,1.0
12417,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.1_Normal,epsilon,s50,0.057512710308509955,True,50,0.1,0.02,1.0
12418,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.1_Spike,epsilon,s50,0.08052447325127784,True,50,0.1,0.02,1.0
12419,Feynman56,Feynman56_epsilon_s50_n0.02_es1_ew0.1_Square,epsilon,s50,0.08687211740591327,True,50,0.1,0.02,1.0
12420,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.05_None,epsilon,s50,0.03929693146566669,False,50,0.05,0.03,0.5
12421,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.05_Normal,epsilon,s50,0.04998698314129777,True,50,0.05,0.03,0.5
12422,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.05_Spike,epsilon,s50,0.046860840405111855,True,50,0.05,0.03,0.5
12423,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.05_Square,epsilon,s50,0.04998698314129777,True,50,0.05,0.03,0.5
12424,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.075_None,epsilon,s50,0.046651985522166865,False,50,0.075,0.03,0.5
12425,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.075_Normal,epsilon,s50,0.047162522292060076,True,50,0.075,0.03,0.5
12426,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.075_Spike,epsilon,s50,0.047162522292060076,True,50,0.075,0.03,0.5
12427,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.075_Square,epsilon,s50,0.0493832088256253,True,50,0.075,0.03,0.5
12428,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.125_None,epsilon,s50,0.0466789024714157,False,50,0.125,0.03,0.5
12429,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.125_Normal,epsilon,s50,0.05299322785744172,True,50,0.125,0.03,0.5
12430,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.125_Spike,epsilon,s50,0.052710782740006346,True,50,0.125,0.03,0.5
12431,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.125_Square,epsilon,s50,0.05856015075903331,True,50,0.125,0.03,0.5
12432,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.15_None,epsilon,s50,0.039389396304819906,False,50,0.15,0.03,0.5
12433,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.15_Normal,epsilon,s50,0.043985156848552545,True,50,0.15,0.03,0.5
12434,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.15_Spike,epsilon,s50,0.04786222264697678,True,50,0.15,0.03,0.5
12435,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.15_Square,epsilon,s50,0.05289270030536327,True,50,0.15,0.03,0.5
12436,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.1_None,epsilon,s50,0.04430387761201759,False,50,0.1,0.03,0.5
12437,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.1_Normal,epsilon,s50,0.049280948395788345,True,50,0.1,0.03,0.5
12438,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.1_Spike,epsilon,s50,0.04949457496236907,True,50,0.1,0.03,0.5
12439,Feynman56,Feynman56_epsilon_s50_n0.03_es0.5_ew0.1_Square,epsilon,s50,0.05765353734989204,True,50,0.1,0.03,0.5
12440,Feynman56,Feynman56_epsilon_s50_n0.03_es1.5_ew0.05_None,epsilon,s50,0.047736931276967993,False,50,0.05,0.03,1.5
